id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,calculated_host_listings_count,Entire home/apt,Hotel room,Private room,Shared room,neighbourhood_labels
28439986,498,1,13,0.8,365,3,1,0,0,0,3
28440071,133,3,60,2.93,135,1,1,0,0,0,9
28440155,43,14,5,0.25,360,2,0,0,1,0,3
28441337,100,1,2,0.12,0,1,1,0,0,0,8
28453362,302,1,0,0.0,90,1,1,0,0,0,6
28453484,181,2,10,0.51,174,1,1,0,0,0,6
28457596,351,3,19,1.12,0,1,1,0,0,0,3
28458779,500,1,1,0.05,90,1,0,0,0,1,6
28461842,71,1,41,1.99,362,4,0,0,1,0,3
28462852,232,1,3,0.61,0,2,0,0,1,0,9
28465025,149,1,12,0.81,365,1,1,0,0,0,3
28465746,135,1,26,1.46,195,1,0,0,1,0,4
28466711,77,4,0,0.0,90,4,0,0,1,0,3
28483388,498,3,0,0.0,0,1,1,0,0,0,9
28484426,232,1,0,0.0,0,1,1,0,0,0,6
28485232,199,2,0,0.0,0,1,1,0,0,0,3
28485766,275,5,22,1.14,90,5,1,0,0,0,3
28486880,111,2,3,0.15,0,1,1,0,0,0,3
28489615,149,1,1,0.34,0,2,0,0,1,0,6
28489899,183,1,41,2.22,0,1,1,0,0,0,3
28491440,198,2,27,1.33,155,1,1,0,0,0,6
28491818,181,1,1,0.07,365,1,0,0,1,0,9
28494179,299,3,1,0.06,0,2,1,0,0,0,3
28495072,160,6,3,0.18,363,1,1,0,0,0,3
28499045,1100,2,2,0.26,365,1,1,0,0,0,6
28514141,154,3,1,0.05,87,1,1,0,0,0,6
28514592,146,2,16,0.78,0,3,1,0,0,0,6
28515377,50,3,5,0.29,89,4,0,0,0,1,3
28517580,170,30,22,1.11,87,9,1,0,0,0,6
28519281,249,3,34,2.0,92,10,1,0,0,0,3
28521462,115,2,7,0.35,365,3,1,0,0,0,6
28521625,122,2,34,1.83,81,2,1,0,0,0,3
28521801,199,2,1,0.05,0,1,1,0,0,0,3
28535495,299,3,7,0.37,0,1,1,0,0,0,3
28535778,199,2,2,0.11,51,2,1,0,0,0,3
28538400,249,4,34,1.73,89,29,1,0,0,0,9
28540355,66,2,25,1.35,364,2,0,0,1,0,3
28540553,199,3,5,0.3,346,4,1,0,0,0,3
28565970,111,2,23,1.54,185,2,0,0,1,0,3
28566932,94,1,1,0.06,0,1,0,0,1,0,8
28576286,177,2,2,0.12,0,1,1,0,0,0,6
28576728,199,2,7,0.41,0,2,1,0,0,0,3
28578912,82,2,1,0.05,178,1,0,0,1,0,3
28588055,44,1,81,4.05,22,1,0,0,1,0,6
28599846,359,1,2,0.12,83,1,0,0,1,0,3
28606465,247,2,48,2.44,335,1,1,0,0,0,6
28607026,198,5,1,0.35,90,1,1,0,0,0,3
28607109,183,1,34,2.02,365,1,1,0,0,0,3
28608130,597,3,22,1.23,308,1,1,0,0,0,3
28608457,121,3,26,1.31,84,1,1,0,0,0,6
28608642,271,3,9,0.49,84,8,1,0,0,0,3
28609845,149,2,1,0.05,209,4,1,0,0,0,3
28610302,171,2,44,2.16,179,1,1,0,0,0,3
28611007,149,3,8,0.45,147,1,1,0,0,0,3
28625955,50,4,30,1.53,89,4,0,0,1,0,3
28629517,248,5,0,0.0,0,4,1,0,0,0,3
28629713,337,3,12,1.52,180,4,1,0,0,0,3
28629944,299,3,3,0.18,0,1,1,0,0,0,9
28639578,100,4,9,0.45,270,1,0,0,1,0,3
28640028,199,3,3,0.18,358,1,1,0,0,0,3
28640904,198,4,8,0.41,88,1,1,0,0,0,5
28642298,221,3,11,0.78,331,3,0,0,1,0,9
28646946,148,1,51,2.53,172,1,1,0,0,0,3
28659936,93,1,3,0.92,88,2,0,0,1,0,3
28663797,151,3,4,0.27,2,1,0,0,1,0,3
28666196,200,4,21,1.04,2,1,1,0,0,0,3
28667606,299,7,0,0.0,365,1,0,0,0,1,3
28686711,260,3,21,1.15,88,1,0,0,1,0,9
28688724,181,2,0,0.0,365,1,0,0,1,0,3
28690949,61,7,0,0.0,0,1,0,0,1,0,3
28691099,121,1,0,0.0,144,1,0,0,1,0,3
28694560,459,1,47,2.39,168,1,1,0,0,0,9
28694961,335,2,0,0.0,365,5,1,0,0,0,6
28697477,247,28,0,0.0,90,1,1,0,0,0,9
28697509,39,1,6,0.31,0,1,0,0,1,0,3
28704235,1480,2,0,0.0,89,1,0,0,1,0,5
28717513,138,3,13,0.7,199,2,1,0,0,0,3
28717834,236,1,20,1.04,216,3,0,1,0,0,3
28718993,352,2,8,0.41,174,4,1,0,0,0,6
28719770,352,2,8,0.47,179,4,1,0,0,0,6
28719990,352,2,10,0.54,172,4,1,0,0,0,6
28720031,352,2,1,0.06,176,4,1,0,0,0,6
28733574,110,3,25,1.3,185,1,1,0,0,0,6
28735226,88,2,8,0.4,86,2,0,0,1,0,9
28737361,183,3,10,0.53,87,2,0,0,1,0,9
28739230,249,5,1,0.33,0,1,1,0,0,0,9
28759779,137,4,20,1.0,365,1,1,0,0,0,3
28759820,143,4,2,0.1,179,2,0,0,1,0,6
28779952,398,5,0,0.0,0,1,1,0,0,0,3
28782540,1449,2,9,0.53,11,2,1,0,0,0,9
28785055,302,8,0,0.0,173,1,1,0,0,0,3
28785754,249,4,2,0.12,0,1,1,0,0,0,3
28785977,209,3,57,3.03,92,25,1,0,0,0,3
28788336,394,2,0,0.0,270,16,1,0,0,0,6
28801985,270,1,1,0.21,198,17,1,0,0,0,3
28802206,60,7,7,0.35,22,1,1,0,0,0,3
28805240,199,1,9,0.51,358,1,1,0,0,0,9
28807288,83,2,11,0.76,0,2,0,0,1,0,9
28809058,319,2,0,0.0,89,1,1,0,0,0,3
28811999,248,1,66,3.28,41,1,1,0,0,0,9
28812082,55,3,1,0.05,90,5,0,0,1,0,3
28812619,498,3,0,0.0,87,2,0,0,1,0,3
28813338,293,5,0,0.0,362,1,1,0,0,0,3
28814007,149,4,5,0.25,0,1,1,0,0,0,3
28814350,71,1,22,1.17,179,1,0,0,1,0,6
28814394,341,3,6,0.3,228,3,1,0,0,0,6
28815643,599,3,36,1.91,173,25,1,0,0,0,3
28830364,54,3,8,0.46,365,1,0,0,1,0,4
28831542,401,1,0,0.0,145,1,1,0,0,0,3
28832583,66,1,5,0.62,180,1,0,0,1,0,6
28834973,550,4,2,0.12,174,1,1,0,0,0,9
28836256,181,30,3,0.19,180,1,1,0,0,0,6
28836591,183,3,0,0.0,0,1,1,0,0,0,3
28841075,401,2,0,0.0,364,2,0,0,1,0,6
28856375,99,2,5,0.25,365,1,0,0,1,0,3
28858342,357,5,1,0.05,365,1,1,0,0,0,6
28859321,105,3,3,0.18,0,1,1,0,0,0,3
28861601,44,1,8,0.41,0,1,0,0,1,0,3
28863459,498,2,0,0.0,0,1,0,0,1,0,3
28864999,93,1,35,2.05,75,4,1,0,0,0,3
28865634,61,1,11,0.61,87,2,0,0,1,0,3
28866473,390,2,12,0.61,84,1,1,0,0,0,9
28868331,282,2,1,0.34,173,1,1,0,0,0,3
28880930,88,2,6,0.76,90,5,1,0,0,0,3
28884102,420,4,9,0.54,268,16,1,0,0,0,9
28890412,133,3,42,2.27,88,3,1,0,0,0,3
28891602,481,1,10,0.51,358,2,1,0,0,0,9
28894368,97,1,3,0.38,364,3,0,0,1,0,3
28906791,299,3,2,0.67,215,1,1,0,0,0,9
28907123,398,3,0,0.0,358,11,1,0,0,0,3
28907797,50,2,1,0.24,153,2,0,0,1,0,3
28911601,76,2,0,0.0,364,3,0,0,1,0,3
28911650,708,4,0,0.0,0,1,0,0,1,0,9
28914906,77,4,18,1.03,245,1,1,0,0,0,3
28915193,313,1,42,2.15,216,3,0,1,0,0,3
28927526,60,3,22,1.18,148,4,0,0,1,0,3
28928531,299,2,22,1.09,180,1,1,0,0,0,3
28928702,803,1,14,0.83,363,8,1,0,0,0,3
28929533,1199,3,4,0.5,357,1,1,0,0,0,5
28932487,181,2,24,1.23,1,1,1,0,0,0,5
28934421,149,3,42,2.27,348,1,1,0,0,0,3
28934749,55,7,6,0.35,329,2,0,0,1,0,9
28942768,498,3,0,0.0,0,3,1,0,0,0,3
28951485,71,1,19,1.01,362,4,0,0,1,0,3
28951871,282,3,1,0.34,87,1,1,0,0,0,3
28952745,44,1,7,0.4,54,12,0,0,1,0,3
28956067,50,1,38,2.04,349,12,0,0,1,0,3
28956102,171,7,35,2.05,89,1,1,0,0,0,3
28956855,448,1,1,0.05,89,1,0,0,1,0,6
28959699,99,3,0,0.0,55,2,0,0,1,0,3
28960470,148,3,4,0.24,177,1,1,0,0,0,3
28960874,55,3,31,1.63,180,4,0,0,1,0,3
28961381,71,1,54,2.97,27,1,0,0,1,0,3
28961782,282,2,1,0.06,112,1,1,0,0,0,9
28961925,60,3,18,1.0,180,4,0,0,1,0,3
28964596,94,25,35,1.8,92,4,1,0,0,0,3
28974850,271,7,3,0.18,365,2,1,0,0,0,3
28978199,221,5,16,0.86,177,1,1,0,0,0,9
28985097,498,5,1,0.05,365,1,1,0,0,0,3
28987937,448,2,1,0.33,37,1,1,0,0,0,3
28997577,348,2,2,0.13,0,1,1,0,0,0,3
28999430,178,3,42,2.38,4,1,1,0,0,0,3
29001451,44,1,3,0.15,54,12,0,0,1,0,3
29002924,199,2,24,1.24,0,1,1,0,0,0,3
29003309,171,7,14,0.74,0,3,1,0,0,0,9
29004291,509,3,16,0.84,90,1,1,0,0,0,9
29004883,352,2,65,3.26,171,2,1,0,0,0,6
29005205,133,10,20,1.19,37,1,1,0,0,0,3
29005666,249,2,1,0.07,0,7,1,0,0,0,3
29006114,302,1,19,1.12,346,1,1,0,0,0,9
29007613,72,1,38,1.97,0,2,0,0,1,0,8
29007748,203,2,10,0.68,363,1,1,0,0,0,6
29007789,802,5,2,0.12,0,1,1,0,0,0,9
29008075,198,5,4,0.23,364,1,1,0,0,0,6
29009141,802,1,0,0.0,0,1,1,0,0,0,3
29009641,70,20,0,0.0,0,1,0,0,1,0,3
29014411,803,4,2,0.11,86,2,1,0,0,0,5
29016189,498,3,0,0.0,0,1,1,0,0,0,9
29028464,100,2,8,0.53,0,3,0,0,1,0,8
29028852,248,2,9,0.54,2,3,1,0,0,0,9
29029122,1051,3,1,0.33,362,1,1,0,0,0,3
29036249,802,2,1,0.13,89,6,1,0,0,0,9
29038411,830,2,33,1.94,180,2,1,0,0,0,3
29038480,398,1,8,0.54,363,2,1,0,0,0,3
29038779,500,5,6,0.35,353,6,1,0,0,0,3
29049251,44,1,0,0.0,0,1,0,0,1,0,6
29054445,144,3,59,3.0,80,1,1,0,0,0,3
29056053,177,2,11,0.69,260,3,1,0,0,0,3
29071457,89,3,0,0.0,0,1,0,0,1,0,3
29076771,148,4,26,1.31,134,1,1,0,0,0,3
29079187,653,2,13,0.75,89,2,1,0,0,0,9
29080473,159,2,7,0.57,310,2,0,1,0,0,6
29081163,159,1,23,1.23,337,2,1,0,0,0,5
29092743,260,2,10,0.53,0,1,1,0,0,0,5
29095271,149,2,23,1.17,0,1,1,0,0,0,3
29102420,88,2,71,3.61,328,2,0,0,1,0,3
29102753,1001,4,0,0.0,178,1,1,0,0,0,3
29104627,99,2,1,0.17,300,2,0,0,1,0,3
29105160,77,3,4,0.24,1,2,0,0,1,0,3
29116943,348,3,12,0.66,142,1,1,0,0,0,9
29123469,88,2,1,0.05,89,3,0,0,1,0,3
29123916,110,7,1,0.34,365,1,1,0,0,0,9
29126990,43,1,5,0.28,1,1,0,0,1,0,3
29127110,99,7,2,0.13,365,1,0,0,1,0,8
29127763,110,1,43,2.23,113,2,0,0,1,0,6
29129289,277,3,1,0.07,364,2,1,0,0,0,9
29129842,205,2,72,3.67,90,2,1,0,0,0,3
29130364,94,2,17,0.9,180,1,0,0,1,0,9
29131852,448,1,1,0.06,363,2,1,0,0,0,9
29133387,100,1,52,2.64,365,7,1,0,0,0,9
29139883,492,3,1,0.75,365,1,1,0,0,0,3
29147532,99,10,1,0.25,128,2,1,0,0,0,3
29148155,60,1,53,2.72,180,1,0,0,1,0,6
29149517,199,5,2,0.26,24,6,1,0,0,0,3
29150125,66,1,10,0.52,167,6,0,1,0,0,3
29152322,178,2,0,0.0,88,1,1,0,0,0,4
29157073,116,2,0,0.0,0,1,1,0,0,0,3
29158577,138,3,3,0.38,0,1,1,0,0,0,6
29177221,105,1,15,1.23,360,2,1,0,0,0,3
29177255,143,2,1,0.33,365,1,1,0,0,0,8
29181033,194,2,10,0.59,364,1,1,0,0,0,9
29185228,165,2,11,0.58,365,3,1,0,0,0,6
29186197,299,3,72,3.89,168,25,1,0,0,0,9
29187825,352,4,1,0.33,143,2,1,0,0,0,3
29188006,852,2,3,0.18,173,1,1,0,0,0,3
29189424,221,1,8,0.41,0,1,1,0,0,0,6
29190877,282,4,19,1.1,0,29,1,0,0,0,9
29208425,199,5,6,0.37,96,1,1,0,0,0,3
29213001,359,1,62,3.27,245,1,1,0,0,0,3
29217240,170,4,16,1.06,0,1,0,0,1,0,9
29232913,999,2,18,1.21,347,2,1,0,0,0,3
29236538,116,2,24,1.41,270,1,1,0,0,0,3
29248203,130,1,0,0.0,0,5,0,0,1,0,5
29249332,55,2,4,0.35,144,1,0,0,1,0,8
29249545,658,1,13,0.82,0,1,1,0,0,0,9
29251268,132,2,0,0.0,365,3,1,0,0,0,3
29252113,291,3,4,0.24,365,1,1,0,0,0,3
29259074,183,2,2,0.12,0,4,0,0,1,0,3
29259375,149,8,15,0.76,165,1,1,0,0,0,3
29275927,71,1,77,3.94,365,2,0,0,1,0,8
29277258,149,3,0,0.0,0,4,0,0,1,0,3
29277626,351,2,5,0.32,365,1,1,0,0,0,6
29278575,199,2,3,0.18,0,4,1,0,0,0,6
29283747,155,3,1,0.34,179,18,1,0,0,0,3
29286451,249,4,12,0.71,322,2,1,0,0,0,3
29288748,498,4,2,0.43,322,2,1,0,0,0,3
29293960,293,5,2,0.14,0,1,1,0,0,0,3
29297091,1100,5,33,1.79,213,3,1,0,0,0,6
29297844,359,2,8,0.47,180,1,1,0,0,0,3
29301941,82,1,0,0.0,0,5,0,0,0,1,5
29302025,297,2,3,0.17,180,3,0,0,1,0,9
29302110,82,1,1,0.06,0,5,0,0,0,1,5
29302419,88,4,3,0.15,36,1,0,0,1,0,3
29302500,82,1,0,0.0,0,5,0,0,0,1,5
29303956,248,2,0,0.0,146,1,1,0,0,0,0
29305343,551,1,0,0.0,364,1,0,0,1,0,1
29305507,1501,2,0,0.0,362,16,0,0,0,1,5
29307759,802,2,3,0.18,0,2,1,0,0,0,3
29308590,379,3,6,0.36,175,1,1,0,0,0,5
29310417,77,1,1,0.33,179,3,0,0,1,0,6
29312260,199,3,5,0.27,0,1,1,0,0,0,3
29312543,597,2,3,0.18,0,1,1,0,0,0,3
29316658,137,4,1,0.23,364,2,0,0,1,0,6
29326845,498,4,3,0.29,87,1,1,0,0,0,3
29328958,93,2,20,1.14,179,1,1,0,0,0,8
29329917,71,2,3,0.16,54,3,0,0,1,0,3
29332599,171,2,2,0.12,0,4,1,0,0,0,6
29333973,171,3,24,1.3,88,1,1,0,0,0,3
29336046,199,1,46,2.7,171,1,1,0,0,0,9
29336521,103,1,0,0.0,1,2,0,0,1,0,6
29338551,72,1,24,1.34,114,1,1,0,0,0,3
29339264,1598,1,4,0.24,180,1,1,0,0,0,3
29339266,99,4,17,0.93,84,1,0,0,1,0,9
29343238,149,2,9,0.49,248,2,0,0,1,0,3
29346854,247,3,3,0.24,65,1,1,0,0,0,9
29350906,205,2,0,0.0,364,4,1,0,0,0,3
29355128,199,3,1,0.06,364,10,1,0,0,0,9
29359985,171,4,2,0.11,0,3,1,0,0,0,9
29361009,398,1,3,0.18,9,1,1,0,0,0,9
29363734,321,2,2,0.11,68,18,1,0,0,0,9
29363926,259,5,2,0.1,365,1,1,0,0,0,3
29364305,390,4,7,0.42,57,18,1,0,0,0,9
29364893,149,2,11,0.57,0,2,0,0,1,0,3
29370843,288,3,1,0.27,179,8,1,0,0,0,9
29377026,160,5,2,0.29,358,1,1,0,0,0,3
29385798,199,4,3,0.16,0,1,1,0,0,0,3
29387657,155,2,46,2.71,0,1,0,0,1,0,3
29388984,302,2,1,0.06,359,6,1,0,0,0,6
29390756,500,2,12,0.79,359,3,1,0,0,0,6
29390933,1200,5,0,0.0,0,2,1,0,0,0,6
29393073,498,3,1,0.06,0,1,1,0,0,0,3
29411139,260,2,4,0.22,307,1,1,0,0,0,9
29414727,100,4,1,0.09,117,4,0,0,1,0,3
29416183,205,2,1,0.07,59,3,1,0,0,0,3
29417593,259,1,10,0.57,67,5,1,0,0,0,9
29418477,803,1,1,0.23,354,4,1,0,0,0,4
29418504,1001,1,2,0.13,365,9,1,0,0,0,3
29419019,140,1,2,0.87,144,2,1,0,0,0,4
29419841,302,2,5,0.29,365,1,1,0,0,0,9
29420276,293,7,23,1.39,0,1,1,0,0,0,3
29431681,238,2,13,0.76,0,1,1,0,0,0,3
29434625,502,1,6,0.32,356,5,1,0,0,0,9
29434753,200,3,3,0.19,0,1,1,0,0,0,3
29438238,210,1,56,2.9,350,3,1,0,0,0,3
29438607,513,2,70,3.77,297,1,1,0,0,0,3
29441140,100,1,8,0.54,22,1,0,0,1,0,3
29455155,352,2,21,1.23,262,1,1,0,0,0,6
29455620,299,1,29,1.62,361,1,1,0,0,0,3
29461900,398,3,0,0.0,0,1,1,0,0,0,6
29463460,448,1,1,0.06,328,5,1,0,0,0,9
29463898,154,3,4,0.23,363,1,1,0,0,0,6
29464030,467,1,0,0.0,362,1,1,0,0,0,0
29466716,351,2,0,0.0,365,3,1,0,0,0,6
29480603,901,3,2,0.18,363,1,1,0,0,0,3
29483699,398,2,38,2.39,154,1,1,0,0,0,3
29484018,176,2,6,0.35,179,1,1,0,0,0,3
29484754,299,5,0,0.0,0,2,1,0,0,0,9
29484824,548,2,6,0.35,137,1,1,0,0,0,9
29486396,170,2,15,0.87,108,1,1,0,0,0,5
29486677,398,5,0,0.0,0,1,1,0,0,0,3
29489651,200,4,1,0.21,365,1,1,0,0,0,3
29489993,599,4,0,0.0,365,1,1,0,0,0,6
29490948,393,2,40,2.35,56,1,1,0,0,0,3
29494795,299,3,0,0.0,177,4,1,0,0,0,3
29503037,104,2,7,0.69,284,1,1,0,0,0,6
29510377,130,2,18,0.95,180,25,0,0,1,0,8
29512201,319,3,6,0.35,364,1,1,0,0,0,6
29518977,205,8,0,0.0,365,1,1,0,0,0,3
29521252,248,2,2,0.12,3,7,1,0,0,0,3
29521772,249,3,1,0.06,0,7,1,0,0,0,3
29522651,144,2,1,0.28,354,1,1,0,0,0,3
29536766,1001,5,3,0.2,0,2,1,0,0,0,9
29536797,149,2,34,1.79,7,1,1,0,0,0,3
29539166,248,3,3,0.16,115,1,1,0,0,0,6
29539604,216,2,1,0.16,203,3,1,0,0,0,3
29541573,249,2,19,1.03,333,1,1,0,0,0,3
29541883,143,2,26,1.39,213,2,1,0,0,0,6
29542987,481,14,1,0.06,358,3,1,0,0,0,9
29545281,160,3,0,0.0,363,1,1,0,0,0,3
29545561,188,3,3,0.18,0,2,1,0,0,0,3
29545997,81,2,20,1.05,344,2,1,0,0,0,1
29558459,38,30,0,0.0,365,3,0,0,1,0,8
29558623,44,30,0,0.0,0,3,0,0,1,0,8
29560667,111,2,0,0.0,0,2,1,0,0,0,3
29561068,299,1,1,0.33,270,1,1,0,0,0,9
29562190,321,3,0,0.0,363,9,1,0,0,0,3
29562906,178,1,22,1.29,352,1,1,0,0,0,8
29563377,127,1,8,0.42,89,1,1,0,0,0,3
29564181,737,5,1,0.33,288,9,1,0,0,0,6
29567555,242,15,3,0.18,89,2,1,0,0,0,3
29568794,170,1,7,0.37,145,9,0,0,1,0,9
29568816,151,4,0,0.0,0,1,1,0,0,0,3
29569555,1248,3,2,0.11,0,2,1,0,0,0,3
29570067,630,3,3,0.23,180,1,1,0,0,0,3
29570170,1202,1,0,0.0,0,10,1,0,0,0,6
29570464,77,1,10,0.57,98,1,0,0,1,0,3
29582741,249,2,12,0.66,0,1,1,0,0,0,9
29583447,348,1,2,0.12,0,1,1,0,0,0,6
29584328,448,3,73,4.0,174,2,1,0,0,0,3
29588547,1001,5,0,0.0,178,1,1,0,0,0,9
29588738,138,2,3,0.16,178,1,1,0,0,0,3
29591328,122,3,43,2.32,176,1,0,0,1,0,3
29594148,99,15,38,2.18,87,2,1,0,0,0,3
29603861,232,5,3,0.16,0,2,1,0,0,0,3
29605981,69,3,12,0.65,162,4,0,0,1,0,9
29607164,100,1,24,1.29,22,3,0,0,1,0,9
29608605,348,2,4,0.27,365,1,1,0,0,0,3
29609069,183,1,6,0.33,0,2,0,0,1,0,9
29609528,148,2,63,3.57,176,1,1,0,0,0,9
29610003,138,3,43,2.27,311,1,1,0,0,0,3
29610487,232,2,35,1.93,0,1,1,0,0,0,9
29630115,236,2,49,2.82,150,1,1,0,0,0,6
29631949,249,2,27,1.68,349,1,1,0,0,0,3
29633427,60,25,0,0.0,144,1,0,0,1,0,3
29634517,221,2,34,1.89,160,1,1,0,0,0,3
29646185,198,5,0,0.0,82,1,1,0,0,0,9
29646818,398,2,8,0.49,58,18,1,0,0,0,3
29647000,132,2,18,0.95,177,1,1,0,0,0,6
29648137,498,2,1,0.33,269,3,0,0,1,0,3
29648591,398,2,13,0.79,58,18,1,0,0,0,3
29650500,401,4,4,0.22,57,18,1,0,0,0,9
29651069,178,2,30,1.62,0,2,1,0,0,0,3
29653675,249,5,1,0.06,0,1,1,0,0,0,9
29654616,55,1,1,0.06,0,2,0,0,1,0,3
29656487,802,2,45,2.65,214,1,1,0,0,0,9
29656720,498,4,1,0.06,0,3,1,0,0,0,9
29658168,148,2,40,2.18,364,2,1,0,0,0,3
29659008,247,7,36,1.94,179,1,1,0,0,0,3
29659977,249,2,31,1.63,97,1,1,0,0,0,3
29660580,302,2,0,0.0,365,1,1,0,0,0,5
29673541,597,3,41,2.17,157,25,1,0,0,0,3
29673642,188,1,0,0.0,54,5,1,0,0,0,9
29674806,302,3,0,0.0,359,1,1,0,0,0,6
29677464,210,1,2,0.12,0,1,1,0,0,0,9
29677489,299,3,0,0.0,362,1,1,0,0,0,9
29677571,103,4,20,1.05,2,2,1,0,0,0,3
29678554,302,4,0,0.0,365,1,1,0,0,0,6
29678734,621,2,4,0.5,363,1,1,0,0,0,6
29679172,242,2,12,0.63,175,1,1,0,0,0,6
29680270,119,1,8,0.43,365,9,0,0,1,0,3
29680484,159,1,21,1.17,283,1,1,0,0,0,8
29680820,55,2,84,4.46,184,5,0,0,1,0,8
29681241,60,2,2,0.12,365,3,0,0,1,0,3
29681545,92,2,4,0.22,0,1,0,0,1,0,3
29681588,802,3,4,0.26,178,1,1,0,0,0,9
29682454,177,2,55,2.98,0,5,1,0,0,0,3
29684794,66,1,66,3.51,54,3,0,0,1,0,3
29695582,119,4,11,0.63,2,2,1,0,0,0,3
29699206,61,3,19,1.05,0,2,0,0,1,0,3
29700453,498,1,1,0.06,0,2,1,0,0,0,3
29701549,88,2,4,1.02,365,3,0,0,1,0,3
29704521,103,3,2,0.41,220,2,0,0,1,0,3
29704895,133,27,16,0.94,0,2,0,0,1,0,3
29705239,802,4,0,0.0,0,1,1,0,0,0,5
29709150,249,3,2,0.12,309,5,1,0,0,0,3
29709757,481,2,2,0.13,168,1,1,0,0,0,9
29713919,133,1,1,0.42,269,1,1,0,0,0,3
29729191,1189,5,1,0.06,365,1,1,0,0,0,3
29729305,198,1,2,0.26,365,1,0,0,1,0,9
29733855,119,1,37,1.97,89,1,1,0,0,0,3
29734833,531,2,3,0.18,189,1,1,0,0,0,9
29737625,177,5,0,0.0,88,2,1,0,0,0,3
29738071,199,4,3,0.18,178,1,1,0,0,0,3
29738650,297,3,11,0.65,0,1,1,0,0,0,9
29738697,81,2,13,0.71,315,2,1,0,0,0,1
29740384,151,5,2,0.14,2,13,1,0,0,0,3
29750858,249,2,7,0.41,86,1,1,0,0,0,3
29751716,100,2,8,0.54,0,1,1,0,0,0,3
29753171,348,3,2,0.13,362,2,1,0,0,0,3
29753441,363,5,6,0.36,314,1,1,0,0,0,6
29755255,122,2,18,1.0,177,1,0,0,1,0,3
29757496,89,2,0,0.0,0,2,1,0,0,0,3
29757721,802,5,3,0.2,0,1,1,0,0,0,3
29763682,76,2,0,0.0,365,2,0,0,1,0,3
29764623,181,3,14,0.83,267,1,1,0,0,0,3
29765982,1248,3,5,0.33,324,1,1,0,0,0,5
29773328,1600,1,0,0.0,29,30,1,0,0,0,6
29774718,299,30,0,0.0,0,1,1,0,0,0,6
29775592,1399,2,4,0.24,0,1,1,0,0,0,9
29775878,231,1,15,0.84,153,2,1,0,0,0,3
29777144,249,4,6,0.35,45,2,0,0,1,0,9
29778437,121,1,4,0.3,363,2,0,0,1,0,5
29778588,115,1,1,0.33,363,2,0,0,1,0,5
29778904,379,1,0,0.0,179,1,0,0,0,1,8
29780725,198,2,2,0.26,365,3,1,0,0,0,5
29783902,979,3,29,1.78,195,2,1,0,0,0,9
29788751,1979,2,7,0.5,351,3,1,0,0,0,6
29788997,151,3,1,0.32,363,1,0,0,1,0,3
29790478,61,1,3,0.38,365,6,0,0,0,1,9
29790591,100,2,1,0.05,0,1,1,0,0,0,3
29791240,348,1,1,0.12,0,6,0,0,1,0,9
29791369,199,1,0,0.0,0,1,0,0,1,0,6
29791791,277,5,18,1.0,179,2,1,0,0,0,3
29792261,378,10,1,0.05,0,1,0,0,1,0,3
29793947,199,7,53,2.82,172,1,1,0,0,0,9
29795297,89,7,0,0.0,0,1,0,0,1,0,0
29796570,401,3,3,0.16,179,2,1,0,0,0,9
29798492,248,2,61,3.29,0,1,1,0,0,0,9
29799698,126,3,0,0.0,365,2,1,0,0,0,5
29799903,111,2,0,0.0,365,9,0,0,1,0,3
29800195,599,3,2,0.12,362,2,1,0,0,0,5
29800213,149,2,4,0.22,242,1,1,0,0,0,3
29800616,236,3,0,0.0,90,1,0,0,1,0,3
29802523,352,3,3,0.18,364,4,0,0,1,0,9
29810521,326,1,15,0.8,365,2,0,0,1,0,6
29818511,183,3,48,2.6,236,5,1,0,0,0,3
29819020,799,4,1,0.33,87,2,1,0,0,0,3
29819380,99,2,13,0.76,180,1,1,0,0,0,3
29819885,400,2,29,1.69,348,1,1,0,0,0,6
29821479,393,5,8,0.5,0,1,1,0,0,0,3
29825824,99,10,0,0.0,180,1,0,0,0,1,2
29826426,176,3,1,0.06,114,1,1,0,0,0,5
29826771,178,3,2,0.12,0,1,0,0,1,0,9
29827040,148,3,5,0.34,19,3,0,0,1,0,3
29827516,122,5,2,0.12,0,1,1,0,0,0,3
29827945,288,7,1,0.34,35,1,1,0,0,0,3
29828971,803,3,6,0.35,53,1,1,0,0,0,6
29829793,376,2,5,0.34,178,1,1,0,0,0,3
29830158,216,1,0,0.0,0,1,1,0,0,0,9
29830473,302,3,20,1.09,319,1,1,0,0,0,6
29831416,337,4,2,0.11,363,1,1,0,0,0,3
29831929,1199,4,1,0.24,364,1,1,0,0,0,3
29843195,149,2,29,1.72,227,1,1,0,0,0,3
29843220,299,7,2,0.12,180,1,1,0,0,0,3
29843859,210,2,3,0.18,180,1,1,0,0,0,3
29845479,470,2,3,0.18,180,1,1,0,0,0,3
29847447,86,5,0,0.0,89,2,0,0,1,0,8
29849392,249,4,2,0.12,0,2,1,0,0,0,3
29851628,299,2,0,0.0,0,1,1,0,0,0,3
29853937,653,4,46,2.7,323,3,1,0,0,0,3
29854771,321,2,43,2.52,245,1,1,0,0,0,3
29857269,221,5,3,0.27,83,1,1,0,0,0,3
29858393,82,1,3,0.18,365,1,0,0,1,0,3
29859551,71,2,59,3.18,179,1,0,0,1,0,3
29859664,231,3,2,0.42,89,1,1,0,0,0,3
29867381,210,2,4,0.5,365,1,1,0,0,0,3
